Bari_HTC,ALICE::ORNL::EOS,0.25092
Bari_HTC,ALICE::PNPI::SE,0.163392
Bari_HTC,ALICE::Poznan::SE,0.0929517
Bari_HTC,ALICE::Prague::SE,0.0645558
Bari_HTC,ALICE::RAL::CEPH,0.277069
Bari_HTC,ALICE::RAL::CEPH_Test,0.277069
Bari_HTC,ALICE::RAL::TAPE,0.277069
Bari_HTC,ALICE::RRC-KI::SE,0.156551
Bari_HTC,ALICE::RRC_KI_T1::DCACHE_TAPE,0.156432
Bari_HTC,ALICE::RRC_KI_T1::EOS,0.156432
Bari_HTC,ALICE::SaoPaulo::EOS,0.461641
Bari_HTC,ALICE::SaoPaulo::SE,0.461641
Bari_HTC,ALICE::SARA::DCACHE,0.171842
Bari_HTC,ALICE::SARA::DCACHE_TAPE,0.171842
Bari_HTC,ALICE::SARFTI::EOS,0.248375
Bari_HTC,ALICE::SNIC::DCACHE,0.112202
Bari_HTC,ALICE::SPbSU::EOS,0.172034
Bari_HTC,ALICE::Strasbourg_IRES::SE2,0.0668168
Bari_HTC,ALICE::Subatech::EOS,0.0716943
Bari_HTC,ALICE::SUT::SE,0.549492
Bari_HTC,ALICE::Torino::SE2,0.01
Bari_HTC,ALICE::Trieste::SE,0.01
Bari_HTC,ALICE::Troitsk::SE,0.143934
Bari_HTC,ALICE::UNAM_T1::EOS,0.403731
Bari_HTC,ALICE::UNAM_T1::EOS2,0.400503
Bari_HTC,ALICE::UPB::EOS,0.0940149
Bari_HTC,ALICE::Vienna::EOS,0.148124
Bari_HTC,ALICE::ZA_CHPC::EOS,0.417947
Birmingham,ALICE::Bari::SE,0.177067
Birmingham,ALICE::Birmingham::EOS,0
Birmingham,ALICE::Bratislava::SE,0.0683414
Birmingham,ALICE::Catania::SE,0.177067
Birmingham,ALICE::CCIN2P3::SE,0.0460429
Birmingham,ALICE::CCIN2P3::TAPE,0.0460429
Birmingham,ALICE::CERN::CTA,0.138336
Birmingham,ALICE::CERN::CTA_TEST,0.0369117
Birmingham,ALICE::CERN::EOS,0.138336
Birmingham,ALICE::CERN::EOSALICEO2,0.138336
Birmingham,ALICE::CERN::OCDB,0.138336
Birmingham,ALICE::Clermont::SE,0.0520294
Birmingham,ALICE::CNAF::SE,0.177067
Birmingham,ALICE::CNAF::TAPE,0.177067
Birmingham,ALICE::Cyfronet::XRD,0.241558
Birmingham,ALICE::FZK::SE,0.0917852
Birmingham,ALICE::FZK::TAPE,0.164085
Birmingham,ALICE::GRIF_IPNO::SE,0.0300976
Birmingham,ALICE::GRIF_IRFU::DPM,0.0253419
Birmingham,ALICE::GSI::SE2,0.176024
Birmingham,ALICE::Hiroshima::EOS,0.610383
Birmingham,ALICE::IHEP::SE,0.137756
Birmingham,ALICE::IPNL::EOS,0.0371728
Birmingham,ALICE::ISS::EOS,0.110688
Birmingham,ALICE::ISS::FILE,0.110688
Birmingham,ALICE::ITEP::SE,0.27144
Birmingham,ALICE::JINR::EOS,0.247012
Birmingham,ALICE::KFKI::EOS,0.169118
Birmingham,ALICE::KFKI::SE,0.09063
Birmingham,ALICE::KISTI_GSDC::CDS,0.648405
Birmingham,ALICE::KISTI_GSDC::EOS,0.648405
Birmingham,ALICE::KISTI_GSDC::SE2,0.648405
Birmingham,ALICE::KISTI_GSDC::TAPE,0.648405
Birmingham,ALICE::Kolkata::EOS2,0.397019
Birmingham,ALICE::Kosice::EOS,0.0919486
Birmingham,ALICE::Kosice::SE,0.0919486
Birmingham,ALICE::LBL_HPCS::EOS,0.473046
Birmingham,ALICE::Legnaro::SE,0.0758605
Birmingham,ALICE::NDGF::DCACHE,0.0810378
Birmingham,ALICE::NDGF::DCACHE_TAPE,0.0810378
Birmingham,ALICE::NDGF::DCACHE_TEST,0.156184
Birmingham,ALICE::NIHAM::EOS,0.109937
Birmingham,ALICE::NIPNE::EOS,0.109937
Birmingham,ALICE::ORNL::EOS,0.196989
Birmingham,ALICE::PNPI::SE,0.233039
Birmingham,ALICE::Poznan::SE,0.175425
Birmingham,ALICE::Prague::SE,0.0575142
Birmingham,ALICE::RAL::CEPH,0.01
Birmingham,ALICE::RAL::CEPH_Test,0.01
Birmingham,ALICE::RAL::TAPE,0.01
Birmingham,ALICE::RRC-KI::SE,0.127085
Birmingham,ALICE::RRC_KI_T1::DCACHE_TAPE,0.217795
Birmingham,ALICE::RRC_KI_T1::EOS,0.217795
Birmingham,ALICE::SaoPaulo::EOS,0.504109
Birmingham,ALICE::SaoPaulo::SE,0.504109
Birmingham,ALICE::SARA::DCACHE,0.124367
Birmingham,ALICE::SARA::DCACHE_TAPE,0.124367
Birmingham,ALICE::SARFTI::EOS,0.236349
Birmingham,ALICE::SNIC::DCACHE,0.0822963
Birmingham,ALICE::SPbSU::EOS,0.234147
Birmingham,ALICE::Strasbourg_IRES::SE2,0.0498819
Birmingham,ALICE::Subatech::EOS,0.0514658
Birmingham,ALICE::SUT::SE,0.526623
Birmingham,ALICE::Torino::SE2,0.177067
Birmingham,ALICE::Trieste::SE,0.0692323
Birmingham,ALICE::Troitsk::SE,0.131496
Birmingham,ALICE::UNAM_T1::EOS,0.466711
Birmingham,ALICE::UNAM_T1::EOS2,0.388309
Birmingham,ALICE::UPB::EOS,0.0942574
Birmingham,ALICE::Vienna::EOS,0.158059
Birmingham,ALICE::ZA_CHPC::EOS,0.535432
BITP,ALICE::Bari::SE,0.220208
BITP,ALICE::Birmingham::EOS,0.130714
BITP,ALICE::Bratislava::SE,0.0784723
BITP,ALICE::Catania::SE,0.220208
BITP,ALICE::CCIN2P3::SE,0.0964697
BITP,ALICE::CCIN2P3::TAPE,0.0964697
BITP,ALICE::CERN::CTA,0.205334
BITP,ALICE::CERN::CTA_TEST,0.0984078
BITP,ALICE::CERN::EOS,0.205334
BITP,ALICE::CERN::EOSALICEO2,0.205334
BITP,ALICE::CERN::OCDB,0.205334
BITP,ALICE::Clermont::SE,0.118671
BITP,ALICE::CNAF::SE,0.220208
BITP,ALICE::CNAF::TAPE,0.220208
BITP,ALICE::Cyfronet::XRD,0.246202
BITP,ALICE::FZK::SE,0.0749895
BITP,ALICE::FZK::TAPE,0.174182
BITP,ALICE::GRIF_IPNO::SE,0.114734
BITP,ALICE::GRIF_IRFU::DPM,0.108133
BITP,ALICE::GSI::SE2,0.196156
BITP,ALICE::Hiroshima::EOS,0.568454
BITP,ALICE::IHEP::SE,0.133763
BITP,ALICE::IPNL::EOS,0.11351
BITP,ALICE::ISS::EOS,0.127326
BITP,ALICE::ISS::FILE,0.127326
BITP,ALICE::ITEP::SE,0.146679
BITP,ALICE::JINR::EOS,0.240098
BITP,ALICE::KFKI::EOS,0.197422
BITP,ALICE::KFKI::SE,0.058958
BITP,ALICE::KISTI_GSDC::CDS,0.65987
BITP,ALICE::KISTI_GSDC::EOS,0.65987
BITP,ALICE::KISTI_GSDC::SE2,0.65987
BITP,ALICE::KISTI_GSDC::TAPE,0.65987
BITP,ALICE::Kolkata::EOS2,0.488691
BITP,ALICE::Kosice::EOS,0.0693323
BITP,ALICE::Kosice::SE,0.0693323
BITP,ALICE::LBL_HPCS::EOS,0.551898
BITP,ALICE::Legnaro::SE,0.116543
BITP,ALICE::NDGF::DCACHE,0.147321
BITP,ALICE::NDGF::DCACHE_TAPE,0.147321
BITP,ALICE::NDGF::DCACHE_TEST,0.212729
BITP,ALICE::NIHAM::EOS,0.123072
BITP,ALICE::NIPNE::EOS,0.123072
BITP,ALICE::ORNL::EOS,0.280658
BITP,ALICE::PNPI::SE,0.148238
BITP,ALICE::Poznan::SE,0.04719
BITP,ALICE::Prague::SE,0.108651
BITP,ALICE::RAL::CEPH,0.305405
BITP,ALICE::RAL::CEPH_Test,0.0922438
BITP,ALICE::RAL::TAPE,0.0922438
BITP,ALICE::RRC-KI::SE,0.124797
BITP,ALICE::RRC_KI_T1::DCACHE_TAPE,0.124521
BITP,ALICE::RRC_KI_T1::EOS,0.124521
BITP,ALICE::SaoPaulo::EOS,0.500434
BITP,ALICE::SaoPaulo::SE,0.500434
BITP,ALICE::SARA::DCACHE,0.190149
BITP,ALICE::SARA::DCACHE_TAPE,0.190149
BITP,ALICE::SARFTI::EOS,0.188676
BITP,ALICE::SNIC::DCACHE,0.13211
BITP,ALICE::SPbSU::EOS,0.0898125
BITP,ALICE::Strasbourg_IRES::SE2,0.116015
BITP,ALICE::Subatech::EOS,0.114348
BITP,ALICE::SUT::SE,0.539386
BITP,ALICE::Torino::SE2,0.220208
BITP,ALICE::Trieste::SE,0.108891
BITP,ALICE::Troitsk::SE,0.142335
BITP,ALICE::UNAM_T1::EOS,0.42237
BITP,ALICE::UNAM_T1::EOS2,0.419798
BITP,ALICE::UPB::EOS,0.0723943
BITP,ALICE::Vienna::EOS,0.175779
BITP,ALICE::ZA_CHPC::EOS,0.427921
BITP_ARC,ALICE::Bari::SE,0.220208
BITP_ARC,ALICE::Birmingham::EOS,0.130714
BITP_ARC,ALICE::Bratislava::SE,0.0784723
BITP_ARC,ALICE::Catania::SE,0.220208
BITP_ARC,ALICE::CCIN2P3::SE,0.0980715
BITP_ARC,ALICE::CCIN2P3::TAPE,0.0980715
BITP_ARC,ALICE::CERN::CTA,0.205334
BITP_ARC,ALICE::CERN::CTA_TEST,0.0984078
BITP_ARC,ALICE::CERN::EOS,0.205334
BITP_ARC,ALICE::CERN::EOSALICEO2,0.205334
BITP_ARC,ALICE::CERN::OCDB,0.205334
BITP_ARC,ALICE::Clermont::SE,0.118671
BITP_ARC,ALICE::CNAF::SE,0.220208
BITP_ARC,ALICE::CNAF::TAPE,0.220208
BITP_ARC,ALICE::Cyfronet::XRD,0.246202
BITP_ARC,ALICE::FZK::SE,0.0718762
BITP_ARC,ALICE::FZK::TAPE,0.174182
BITP_ARC,ALICE::GRIF_IPNO::SE,0.114734
BITP_ARC,ALICE::GRIF_IRFU::DPM,0.108133
BITP_ARC,ALICE::GSI::SE2,0.196156
BITP_ARC,ALICE::Hiroshima::EOS,0.353816
BITP_ARC,ALICE::IHEP::SE,0.133763
BITP_ARC,ALICE::IPNL::EOS,0.11351
BITP_ARC,ALICE::ISS::EOS,0.127326
BITP_ARC,ALICE::ISS::FILE,0.127326
BITP_ARC,ALICE::ITEP::SE,0.146679
BITP_ARC,ALICE::JINR::EOS,0.240098
BITP_ARC,ALICE::KFKI::EOS,0.197422
BITP_ARC,ALICE::KFKI::SE,0.100528
BITP_ARC,ALICE::KISTI_GSDC::CDS,0.65987
BITP_ARC,ALICE::KISTI_GSDC::EOS,0.65987
BITP_ARC,ALICE::KISTI_GSDC::SE2,0.65987
BITP_ARC,ALICE::KISTI_GSDC::TAPE,0.65987
BITP_ARC,ALICE::Kolkata::EOS2,0.488691
BITP_ARC,ALICE::Kosice::EOS,0.0840411
BITP_ARC,ALICE::Kosice::SE,0.0841105
BITP_ARC,ALICE::LBL_HPCS::EOS,0.551898
BITP_ARC,ALICE::Legnaro::SE,0.116543
BITP_ARC,ALICE::NDGF::DCACHE,0.147321
BITP_ARC,ALICE::NDGF::DCACHE_TAPE,0.147321
BITP_ARC,ALICE::NDGF::DCACHE_TEST,0.212729
BITP_ARC,ALICE::NIHAM::EOS,0.123072
BITP_ARC,ALICE::NIPNE::EOS,0.123072
BITP_ARC,ALICE::ORNL::EOS,0.282329
BITP_ARC,ALICE::PNPI::SE,0.148238
BITP_ARC,ALICE::Poznan::SE,0.051392
BITP_ARC,ALICE::Prague::SE,0.110215
BITP_ARC,ALICE::RAL::CEPH,0.305405
BITP_ARC,ALICE::RAL::CEPH_Test,0.0922438
BITP_ARC,ALICE::RAL::TAPE,0.0922438
BITP_ARC,ALICE::RRC-KI::SE,0.124797
BITP_ARC,ALICE::RRC_KI_T1::DCACHE_TAPE,0.124521
BITP_ARC,ALICE::RRC_KI_T1::EOS,0.124521
BITP_ARC,ALICE::SaoPaulo::EOS,0.510819
BITP_ARC,ALICE::SaoPaulo::SE,0.510819
BITP_ARC,ALICE::SARA::DCACHE,0.190149
BITP_ARC,ALICE::SARA::DCACHE_TAPE,0.190149
BITP_ARC,ALICE::SARFTI::EOS,0.188676
BITP_ARC,ALICE::SNIC::DCACHE,0.13211
BITP_ARC,ALICE::SPbSU::EOS,0.0898125
BITP_ARC,ALICE::Strasbourg_IRES::SE2,0.116529
BITP_ARC,ALICE::Subatech::EOS,0.114348
BITP_ARC,ALICE::SUT::SE,0.539386
BITP_ARC,ALICE::Torino::SE2,0.220208
BITP_ARC,ALICE::Trieste::SE,0.117493
BITP_ARC,ALICE::Troitsk::SE,0.142335
BITP_ARC,ALICE::UNAM_T1::EOS,0.42237
BITP_ARC,ALICE::UNAM_T1::EOS2,0.419798
BITP_ARC,ALICE::UPB::EOS,0.0723943
BITP_ARC,ALICE::Vienna::EOS,0.175779
BITP_ARC,ALICE::ZA_CHPC::EOS,0.427921
BITP_HTC,ALICE::Bari::SE,0.220208
BITP_HTC,ALICE::Birmingham::EOS,0.130714
BITP_HTC,ALICE::Bratislava::SE,0.0500415
BITP_HTC,ALICE::Catania::SE,0.220208
BITP_HTC,ALICE::CCIN2P3::SE,0.0980715
BITP_HTC,ALICE::CCIN2P3::TAPE,0.0980715
BITP_HTC,ALICE::CERN::CTA,0.205334
BITP_HTC,ALICE::CERN::CTA_TEST,0.0819367
BITP_HTC,ALICE::CERN::EOS,0.205334
BITP_HTC,ALICE::CERN::EOSALICEO2,0.205334
BITP_HTC,ALICE::CERN::OCDB,0.205334
BITP_HTC,ALICE::Clermont::SE,0.118671
BITP_HTC,ALICE::CNAF::SE,0.220208
BITP_HTC,ALICE::CNAF::TAPE,0.220208
BITP_HTC,ALICE::Cyfronet::XRD,0.246202
BITP_HTC,ALICE::FZK::SE,0.0688279
BITP_HTC,ALICE::FZK::TAPE,0.174182
BITP_HTC,ALICE::GRIF_IPNO::SE,0.114734
BITP_HTC,ALICE::GRIF_IRFU::DPM,0.108133
BITP_HTC,ALICE::GSI::SE2,0.196156
BITP_HTC,ALICE::Hiroshima::EOS,0.576991
BITP_HTC,ALICE::IHEP::SE,0.133763
BITP_HTC,ALICE::IPNL::EOS,0.11351
BITP_HTC,ALICE::ISS::EOS,0.0684365
BITP_HTC,ALICE::ISS::FILE,0.0684365
BITP_HTC,ALICE::ITEP::SE,0.143363
BITP_HTC,ALICE::JINR::EOS,0.240098
BITP_HTC,ALICE::KFKI::EOS,0.197422
BITP_HTC,ALICE::KFKI::SE,0.0510885
BITP_HTC,ALICE::KISTI_GSDC::CDS,0.619018
BITP_HTC,ALICE::KISTI_GSDC::EOS,0.619018
BITP_HTC,ALICE::KISTI_GSDC::SE2,0.619018
BITP_HTC,ALICE::KISTI_GSDC::TAPE,0.619018
BITP_HTC,ALICE::Kolkata::EOS2,0.387576
BITP_HTC,ALICE::Kosice::EOS,0.0841105
BITP_HTC,ALICE::Kosice::SE,0.0840411
BITP_HTC,ALICE::LBL_HPCS::EOS,0.551898
BITP_HTC,ALICE::Legnaro::SE,0.0792246
BITP_HTC,ALICE::NDGF::DCACHE,0.147321
BITP_HTC,ALICE::NDGF::DCACHE_TAPE,0.147321
BITP_HTC,ALICE::NDGF::DCACHE_TEST,0.212729
BITP_HTC,ALICE::NIHAM::EOS,0.0736572
BITP_HTC,ALICE::NIPNE::EOS,0.0736572
BITP_HTC,ALICE::ORNL::EOS,0.282329
BITP_HTC,ALICE::PNPI::SE,0.148238
BITP_HTC,ALICE::Poznan::SE,0.051392
BITP_HTC,ALICE::Prague::SE,0.0559324
BITP_HTC,ALICE::RAL::CEPH,0.305405
BITP_HTC,ALICE::RAL::CEPH_Test,0.0922438
BITP_HTC,ALICE::RAL::TAPE,0.0922438
BITP_HTC,ALICE::RRC-KI::SE,0.124797
BITP_HTC,ALICE::RRC_KI_T1::DCACHE_TAPE,0.124521
BITP_HTC,ALICE::RRC_KI_T1::EOS,0.124521
BITP_HTC,ALICE::SaoPaulo::EOS,0.479154
BITP_HTC,ALICE::SaoPaulo::SE,0.479154
BITP_HTC,ALICE::SARA::DCACHE,0.190149
BITP_HTC,ALICE::SARA::DCACHE_TAPE,0.190149
BITP_HTC,ALICE::SARFTI::EOS,0.188676
BITP_HTC,ALICE::SNIC::DCACHE,0.13211
BITP_HTC,ALICE::SPbSU::EOS,0.0898125
BITP_HTC,ALICE::Strasbourg_IRES::SE2,0.109348
BITP_HTC,ALICE::Subatech::EOS,0.0991249
BITP_HTC,ALICE::SUT::SE,0.490072
BITP_HTC,ALICE::Torino::SE2,0.220208
BITP_HTC,ALICE::Trieste::SE,0.0820128
BITP_HTC,ALICE::Troitsk::SE,0.142335
BITP_HTC,ALICE::UNAM_T1::EOS,0.375096
BITP_HTC,ALICE::UNAM_T1::EOS2,0.375096
BITP_HTC,ALICE::UPB::EOS,0.0723943
BITP_HTC,ALICE::Vienna::EOS,0.175779
BITP_HTC,ALICE::ZA_CHPC::EOS,0.426663
Bratislava,ALICE::Bari::SE,0.155708
Bratislava,ALICE::Birmingham::EOS,0.0683414
Bratislava,ALICE::Bratislava::SE,0
Bratislava,ALICE::Catania::SE,0.155708
Bratislava,ALICE::CCIN2P3::SE,0.0576398
Bratislava,ALICE::CCIN2P3::TAPE,0.0576398
Bratislava,ALICE::CERN::CTA,0.14983
Bratislava,ALICE::CERN::CTA_TEST,0.0429484
Bratislava,ALICE::CERN::EOS,0.14983
Bratislava,ALICE::CERN::EOSALICEO2,0.14983
Bratislava,ALICE::CERN::OCDB,0.14983
Bratislava,ALICE::Clermont::SE,0.060906
Bratislava,ALICE::CNAF::SE,0.155708
Bratislava,ALICE::CNAF::TAPE,0.155708
Bratislava,ALICE::Cyfronet::XRD,0.223239
Bratislava,ALICE::FZK::SE,0.0554518
Bratislava,ALICE::FZK::TAPE,0.158938
Bratislava,ALICE::GRIF_IPNO::SE,0.0633325
Bratislava,ALICE::GRIF_IRFU::DPM,0.0607628
Bratislava,ALICE::GSI::SE2,0.144333
Bratislava,ALICE::Hiroshima::EOS,0.518141
Bratislava,ALICE::IHEP::SE,0.140316
Bratislava,ALICE::IPNL::EOS,0.108285
Bratislava,ALICE::ISS::EOS,0.0575194
Bratislava,ALICE::ISS::FILE,0.0575194
Bratislava,ALICE::ITEP::SE,0.12375
Bratislava,ALICE::JINR::EOS,0.251846
Bratislava,ALICE::KFKI::EOS,0.112546
Bratislava,ALICE::KFKI::SE,0.0106305
Bratislava,ALICE::KISTI_GSDC::CDS,0.595199
Bratislava,ALICE::KISTI_GSDC::EOS,0.595199
Bratislava,ALICE::KISTI_GSDC::SE2,0.595199
Bratislava,ALICE::KISTI_GSDC::TAPE,0.595199
Bratislava,ALICE::Kolkata::EOS2,0.419947
Bratislava,ALICE::Kosice::EOS,0.01
Bratislava,ALICE::Kosice::SE,0.01
Bratislava,ALICE::LBL_HPCS::EOS,0.526402
Bratislava,ALICE::Legnaro::SE,0.0673212
Bratislava,ALICE::NDGF::DCACHE,0.080607
Bratislava,ALICE::NDGF::DCACHE_TAPE,0.080607
Bratislava,ALICE::NDGF::DCACHE_TEST,0.17877
Bratislava,ALICE::NIHAM::EOS,0.0647317
Bratislava,ALICE::NIPNE::EOS,0.0647317
Bratislava,ALICE::ORNL::EOS,0.248763
Bratislava,ALICE::PNPI::SE,0.10873
Bratislava,ALICE::Poznan::SE,0.0458464
Bratislava,ALICE::Prague::SE,0.0204371
Bratislava,ALICE::RAL::CEPH,0.271897
Bratislava,ALICE::RAL::CEPH_Test,0.0608361
Bratislava,ALICE::RAL::TAPE,0.0608361
Bratislava,ALICE::RRC-KI::SE,0.134067
Bratislava,ALICE::RRC_KI_T1::DCACHE_TAPE,0.13675
Bratislava,ALICE::RRC_KI_T1::EOS,0.13675
Bratislava,ALICE::SaoPaulo::EOS,0.493747
Bratislava,ALICE::SaoPaulo::SE,0.493747
Bratislava,ALICE::SARA::DCACHE,0.147563
Bratislava,ALICE::SARA::DCACHE_TAPE,0.147563
Bratislava,ALICE::SARFTI::EOS,0.287677
Bratislava,ALICE::SNIC::DCACHE,0.0832091
Bratislava,ALICE::SPbSU::EOS,0.134174
Bratislava,ALICE::Strasbourg_IRES::SE2,0.0654956
Bratislava,ALICE::Subatech::EOS,0.0746486
Bratislava,ALICE::SUT::SE,0.533362
Bratislava,ALICE::Torino::SE2,0.155708
Bratislava,ALICE::Trieste::SE,0.0438559
Bratislava,ALICE::Troitsk::SE,0.138608
Bratislava,ALICE::UNAM_T1::EOS,0.427661
Bratislava,ALICE::UNAM_T1::EOS2,0.412853
Bratislava,ALICE::UPB::EOS,0.0566394
Bratislava,ALICE::Vienna::EOS,0.110812
Bratislava,ALICE::ZA_CHPC::EOS,0.403892
Bratislava_ARC,ALICE::Bari::SE,0.155708
Bratislava_ARC,ALICE::Birmingham::EOS,0.0683414
Bratislava_ARC,ALICE::Bratislava::SE,0
Bratislava_ARC,ALICE::Catania::SE,0.155708
Bratislava_ARC,ALICE::CCIN2P3::SE,0.0576398
Bratislava_ARC,ALICE::CCIN2P3::TAPE,0.0576398
Bratislava_ARC,ALICE::CERN::CTA,0.14983
Bratislava_ARC,ALICE::CERN::CTA_TEST,0.0429484
Bratislava_ARC,ALICE::CERN::EOS,0.14983
Bratislava_ARC,ALICE::CERN::EOSALICEO2,0.14983
Bratislava_ARC,ALICE::CERN::OCDB,0.14983
Bratislava_ARC,ALICE::Clermont::SE,0.060906
Bratislava_ARC,ALICE::CNAF::SE,0.155708
Bratislava_ARC,ALICE::CNAF::TAPE,0.155708
Bratislava_ARC,ALICE::Cyfronet::XRD,0.223239
Bratislava_ARC,ALICE::FZK::SE,0.0554518
Bratislava_ARC,ALICE::FZK::TAPE,0.158938
Bratislava_ARC,ALICE::GRIF_IPNO::SE,0.0633325
Bratislava_ARC,ALICE::GRIF_IRFU::DPM,0.0607628
Bratislava_ARC,ALICE::GSI::SE2,0.144333
Bratislava_ARC,ALICE::Hiroshima::EOS,0.518141
